student_id,question_id,question_type,question_label,score,unanswered,exam_id,exam_title,exam_start_timestamp,exam_end_timestamp
student_492,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_493,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_494,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_495,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_496,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_497,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_498,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_499,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_500,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_501,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_502,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_503,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_504,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_505,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_506,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_507,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_508,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_509,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_510,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_511,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_512,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_513,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_514,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_515,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_516,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_517,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_518,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_519,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_520,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_521,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_522,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_523,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_524,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_525,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_526,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_527,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_528,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_529,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_530,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_531,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_532,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_533,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_534,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_535,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_536,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_537,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_538,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_539,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_540,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_541,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_542,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_543,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_544,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_545,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_546,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_547,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_548,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_549,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_550,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_551,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_552,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_553,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_554,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_555,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_556,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_557,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_558,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_559,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_560,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_561,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_562,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_563,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_564,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_565,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_566,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_567,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_568,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_569,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_570,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_571,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_572,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_573,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_574,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_575,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_576,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_577,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_578,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_579,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_580,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_581,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_582,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_583,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_584,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_585,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_586,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_587,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_588,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_589,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_590,Item_15,Multiple choice,Conditional probability,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_591,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_592,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_593,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_594,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_595,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_596,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_597,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_598,Item_15,Multiple choice,Conditional probability,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_599,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_600,Item_15,Multiple choice,Conditional probability,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_301,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_302,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_303,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_304,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_305,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_306,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_307,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_308,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_309,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_310,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_311,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_312,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_313,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_314,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_315,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_316,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_317,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_318,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_319,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_320,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_321,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_322,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_323,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_324,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_325,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_326,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_327,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_328,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_329,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_330,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_331,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_332,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_333,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_334,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_335,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_336,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_337,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_338,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_339,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_340,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_341,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_342,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_343,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_344,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_345,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_346,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_347,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_348,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_349,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_350,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_351,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_352,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_353,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_354,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_355,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_356,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_357,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_358,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_359,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_360,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_361,Item_16,Multiple response,Beta distribution,0,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_362,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_363,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_364,Item_16,Multiple response,Beta distribution,1,FALSE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_365,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
student_366,Item_16,Multiple response,Beta distribution,0,TRUE,557893,Stats 101 - Fall semester,2022-09-27T11:00:00.000Z,2022-09-27T15:00:00.000Z
